"layer_from","layer_to","ave_distance","number_of_modules","trial"
"1","1",505.679714,12,36
"1","2",305248.455202632,14,36
"1","3",244288.56386,12,36
"1","4east",339381.161936842,11,36
"1","4west",389080.0008,10,36
"1","5",389998.091,1,36
"1","6",437371.016375,1,36
"2","2",67.363151,12,36
"2","3",190476.050271795,15,36
"2","4east",284224.01464,15,36
"2","4west",336988.439763636,13,36
"2","5",376909.83265,1,36
"2","6",455676.643375,1,36
"3","3",95.95512,15,36
"3","4east",116460.41954,20,36
"3","4west",173816.624666667,15,36
"3","5",200278.68432,2,36
"3","6",274348.998766667,2,36
"4east","4east",95.901643,20,36
"4east","4west",57416.2017796154,13,36
"4east","5",93018.98451,1,36
"4east","6",172763.448,1,36
"4west","4west",176.725963,2,36
"4west","5",52713.3016176923,6,36
"4west","6",129389.208190909,5,36
"5","5",70.701802,4,36
"5","6",80104.4503075,8,36
"6","6",93.399466,4,36
"1","1",505.679714,10,37
"1","2",305275.576047059,15,37
"1","3",244313.546812903,12,37
"1","4east",339394.856445946,15,37
"1","4west",389081.5961,9,37
"1","5",390019.6485,1,37
"1","6",437371.016375,1,37
"2","2",67.363151,10,37
"2","3",190469.744094737,14,37
"2","4east",284222.168109524,14,37
"2","4west",336973.07458125,11,37
"2","5",376842.1066,1,37
"2","6",455643.51565,1,37
"3","3",95.95512,13,37
"3","4east",116459.94984717,19,37
"3","4west",173806.53064,12,37
"3","5",200257.910866667,2,37
"3","6",274328.253166667,2,37
"4east","4east",95.901643,19,37
"4east","4west",57415.0434538462,14,37
"4east","5",92993.08975,2,37
"4east","6",172755.75895,2,37
"4west","4west",176.725963,1,37
"4west","5",52702.97271,7,37
"4west","6",129370.929309091,7,37
"5","5",70.701802,7,37
"5","6",80111.1305622222,12,37
"6","6",93.399466,7,37
"1","1",505.679714,10,38
"1","2",305281.94346,13,38
"1","3",244298.31754,13,38
"1","4east",339381.161936842,14,38
"1","4west",389078.715985714,9,38
"2","2",67.363151,13,38
"2","3",190477.947216667,20,38
"2","4east",284229.789702222,18,38
"2","4west",336981.48471875,10,38
"3","3",95.95512,16,38
"3","4east",116460.214827586,20,38
"3","4west",173811.938361538,14,38
"3","5",200274.260075,1,38
"3","6",274346.546,1,38
"4east","4east",95.901643,18,38
"4east","4west",57413.8851280769,14,38
"4east","5",92987.4458266667,2,38
"4east","6",172763.448,1,38
"4west","4west",176.725963,1,38
"4west","5",52709.6914913333,7,38
"4west","6",129350.42562,8,38
"5","5",70.701802,7,38
"5","6",80110.8520547826,7,38
"6","6",93.399466,6,38
"1","1",505.679714,12,39
"1","2",305276.372636585,15,39
"1","3",244297.758044444,17,39
"1","4east",339387.361429167,18,39
"1","4west",389090.884530769,7,39
"1","5",390008.1388,3,39
"1","6",437350.5776375,3,39
"2","2",67.363151,11,39
"2","3",190473.609145833,19,39
"2","4east",284229.328564,19,39
"2","4west",336976.371915385,9,39
"2","5",376859.30955,2,39
"2","6",455643.51565,2,39
"3","3",95.95512,16,39
"3","4east",116459.126248485,21,39
"3","4west",173815.783009524,11,39
"3","5",200271.56901,3,39
"3","6",274345.07434,3,39
"4east","4east",95.901643,19,39
"4east","4west",57425.2948152,12,39
"4east","5",92999.56344,3,39
"4east","6",172763.448,3,39
"4west","4west",176.725963,1,39
"4west","5",52713.116458125,8,39
"4west","6",129382.930816667,6,39
"5","5",70.701802,6,39
"5","6",80103.0859013044,10,39
"6","6",93.399466,6,39
"1","1",505.679714,10,40
"1","2",305280.155127027,13,40
"1","3",244313.755992857,14,40
"1","4east",339394.927523256,14,40
"1","4west",389084.384255556,9,40
"1","5",390008.57737,3,40
"1","6",437325.89095,1,40
"2","2",67.363151,13,40
"2","3",190479.645453333,15,40
"2","4east",284227.712929825,19,40
"2","4west",337002.067765217,13,40
"2","5",376899.29424,3,40
"2","6",455649.74205,1,40
"3","3",95.95512,15,40
"3","4east",116462.671493548,20,40
"3","4west",173820.978575,15,40
"3","5",200274.260075,3,40
"3","6",274313.73665,1,40
"4east","4east",95.901643,22,40
"4east","4west",57422.6485186207,14,40
"4east","5",92999.56344,3,40
"4east","6",172740.38085,1,40
"4west","4west",176.725963,1,40
"4west","5",52704.0510926316,9,40
"4west","6",129341.28915,6,40
"5","5",70.701802,11,40
"5","6",80105.9033994737,8,40
"6","6",93.399466,3,40
"1","1",505.679714,12,41
"1","2",305268.678897297,15,41
"1","3",244298.034566667,14,41
"1","4east",339390.273797143,13,41
"1","4west",389081.340615,12,41
"1","5",390011.31352,3,41
"1","6",437371.02325,2,41
"2","2",67.363151,11,41
"2","3",190475.996454545,19,41
"2","4east",284222.566091667,20,41
"2","4west",336997.393472,14,41
"2","5",376902.73466,2,41
"2","6",455678.719,2,41
"3","3",95.95512,16,41
"3","4east",116460.261439062,21,41
"3","4west",173810.339771875,18,41
"3","5",200274.260075,2,41
"3","6",274379.35535,1,41
"4east","4east",95.901643,21,41
"4east","4west",57413.8522153333,17,41
"4east","5",92999.56344,2,41
"4east","6",172786.51515,1,41
"4west","4west",176.725963,2,41
"4west","5",52700.6156668421,10,41
"4west","6",129351.184275,10,41
"5","5",70.701802,9,41
"5","6",80117.1379184211,8,41
"6","6",93.399466,4,41
"1","1",505.679714,11,42
"1","2",305232.822086047,16,42
"1","3",244273.378991489,18,42
"1","4east",339382.130467347,19,42
"1","4west",389074.0358,13,42
"1","5",390018.2084,1,42
"1","6",437330.1389,1,42
"2","2",67.363151,13,42
"2","3",190475.876243902,15,42
"2","4east",284222.386773333,15,42
"2","4west",336975.677719048,11,42
"2","5",376842.1066,1,42
"2","6",455643.51565,1,42
"3","3",95.95512,16,42
"3","4east",116463.890062963,19,42
"3","4west",173805.278184615,14,42
"3","5",200279.0495,1,42
"3","6",274353.9043,1,42
"4east","4east",95.901643,17,42
"4east","4west",57405.1052826667,19,42
"4east","5",92943.79946,1,42
"4east","6",172725.3168,1,42
"4west","5",52666.581325,5,42
"4west","6",129334.164866667,5,42
"5","5",70.701802,6,42
"5","6",80115.8885682609,11,42
"6","6",93.399466,4,42
"1","1",505.679714,11,43
"1","2",305299.210995652,17,43
"1","3",244285.382146154,17,43
"1","4east",339391.866011538,20,43
"1","4west",389079.432704762,12,43
"1","5",390006.700285714,3,43
"1","6",437315.0948,2,43
"2","2",67.363151,14,43
"2","3",190479.331190909,17,43
"2","4east",284227.623033898,22,43
"2","4west",336990.313133333,14,43
"2","5",376898.243755556,3,43
"2","6",455677.88856,2,43
"3","3",95.95512,12,43
"3","4east",116462.097598077,21,43
"3","4west",173815.189784,14,43
"3","5",200281.264628571,3,43
"3","6",274342.965933333,2,43
"4east","4east",95.901643,21,43
"4east","4west",57416.0311870968,17,43
"4east","5",93013.5069175,3,43
"4east","6",172770.980025,2,43
"4west","4west",176.725963,1,43
"4west","5",52719.649993125,8,43
"4west","6",129410.356583333,4,43
"5","5",70.701802,8,43
"5","6",80108.7456547619,10,43
"6","6",93.399466,4,43
"1","1",505.679714,13,44
"1","2",305248.846830435,17,44
"1","3",244284.024448889,16,44
"1","4east",339385.899578049,16,44
"1","4west",389080.676540909,12,44
"1","5",390019.6485,1,44
"1","6",437371.016375,1,44
"2","2",67.363151,13,44
"2","3",190475.505659574,17,44
"2","4east",284221.004073913,17,44
"2","4west",336996.283885,10,44
"2","5",376900.68915,2,44
"2","6",455688.64928,2,44
"3","3",95.95512,14,44
"3","4east",116463.324507143,22,44
"3","4west",173815.123233333,12,44
"3","5",200276.65085,2,44
"3","6",274354.58068,2,44
"4east","4east",95.901643,18,44
"4east","4west",57416.4536066667,11,44
"4east","5",93008.029325,2,44
"4east","6",172775.6863,2,44
"4west","4west",176.725963,1,44
"4west","5",52677.037503,5,44
"4west","6",129363.970811111,4,44
"5","5",70.701802,8,44
"5","6",80112.8649285714,9,44
"6","6",93.399466,5,44
"1","1",505.679714,11,45
"1","2",305236.639066667,14,45
"1","3",244282.110795122,16,45
"1","4east",339383.912504878,17,45
"1","4west",389071.5157,8,45
"2","2",67.363151,14,45
"2","3",190475.588075,18,45
"2","4east",284226.509547368,20,45
"2","4west",336979.522353333,8,45
"2","5",376892.630125,1,45
"2","6",455676.643375,1,45
"3","3",95.95512,15,45
"3","4east",116461.249385714,25,45
"3","4west",173802.35806087,13,45
"3","5",200274.260075,1,45
"3","6",274346.546,1,45
"4east","4east",95.901643,19,45
"4east","4west",57407.4780954545,13,45
"4east","5",92999.56344,1,45
"4east","6",172763.448,1,45
"4west","5",52690.8416478571,8,45
"4west","6",129358.9617,7,45
"5","5",70.701802,8,45
"5","6",80108.8012272727,9,45
"6","6",93.399466,6,45
"1","1",505.679714,13,46
"1","2",305293.393712,19,46
"1","3",244299.155255,15,46
"1","4east",339394.023305,16,46
"1","4west",389082.657194737,12,46
"1","5",390008.86975,1,46
"2","2",67.363151,15,46
"2","3",190471.541908333,16,46
"2","4east",284222.6022125,17,46
"2","4west",336974.476270833,14,46
"2","5",376859.30955,1,46
"3","3",95.95512,11,46
"3","4east",116462.693665116,19,46
"3","4west",173802.35806087,14,46
"3","5",200274.260075,1,46
"4east","4east",95.901643,14,46
"4east","4west",57407.4780954545,15,46
"4west","5",52694.885035,7,46
"4west","6",129326.0508,3,46
"5","5",70.701802,8,46
"5","6",80105.06028,7,46
"6","6",93.399466,5,46
"1","1",505.679714,13,47
"1","2",305246.814227273,19,47
"1","3",244286.252929545,18,47
"1","4east",339387.606117021,18,47
"1","4west",389081.812217391,14,47
"1","5",389998.091,1,47
"1","6",437371.016375,2,47
"2","2",67.363151,11,47
"2","3",190466.213436364,19,47
"2","4east",284217.32886,19,47
"2","4west",336978.492938889,13,47
"2","5",376925.9507,1,47
"2","6",455676.643375,2,47
"3","3",95.95512,11,47
"3","4east",116456.774994828,24,47
"3","4west",173805.617390909,15,47
"3","6",274353.9043,1,47
"4east","4east",95.901643,19,47
"4east","4west",57415.4884132143,17,47
"4east","5",93042.39328,2,47
"4east","6",172782.5136,3,47
"4west","5",52674.74046125,5,47
"4west","6",129370.2322,4,47
"5","5",70.701802,3,47
"5","6",80105.06028,4,47
"6","6",93.399466,5,47
"1","1",505.679714,12,48
"1","2",305268.92781087,18,48
"1","3",244294.265527907,16,48
"1","4east",339388.416151163,16,48
"1","4west",389077.31193,12,48
"1","5",390008.86975,1,48
"1","6",437371.016375,1,48
"2","2",67.363151,11,48
"2","3",190475.545817778,17,48
"2","4east",284228.125495833,18,48
"2","4west",336984.592813043,15,48
"2","5",376892.630125,1,48
"2","6",455676.643375,1,48
"3","3",95.95512,12,48
"3","4east",116462.933612245,20,48
"3","4west",173804.567466667,13,48
"3","5",200274.260075,1,48
"3","6",274346.546,1,48
"4east","4east",95.901643,16,48
"4east","4west",57405.4544591304,13,48
"4east","5",92963.2106,1,48
"4east","6",172763.448,1,48
"4west","5",52691.4000626667,8,48
"4west","6",129370.2322,5,48
"5","5",70.701802,7,48
"5","6",80109.849428,7,48
"6","6",93.399466,4,48
"1","1",505.679714,14,49
"1","2",305269.501886364,17,49
"1","3",244286.819145,17,49
"1","4east",339380.828086047,15,49
"1","4west",389080.676540909,11,49
"1","6",437371.016375,1,49
"2","2",67.363151,12,49
"2","3",190479.637914894,23,49
"2","4east",284220.242257692,21,49
"2","4west",336988.446172,15,49
"2","6",455676.643375,1,49
"3","3",95.95512,12,49
"3","4east",116462.519661702,18,49
"3","4west",173820.103031818,15,49
"3","6",274346.546,1,49
"4east","4east",95.901643,20,49
"4east","4west",57417.3601053846,14,49
"4east","6",172763.448,1,49
"4west","4west",176.725963,1,49
"4west","5",52674.1128353846,8,49
"4west","6",129353.47655,7,49
"5","5",70.701802,6,49
"5","6",80098.3154613333,8,49
"6","6",93.399466,4,49
"1","1",505.679714,13,50
"1","2",305272.183314286,19,50
"1","3",244296.734579167,19,50
"1","4east",339387.078586364,18,50
"1","4west",389085.315421739,13,50
"1","5",390008.57737,4,50
"1","6",437342.351033333,4,50
"2","2",67.363151,13,50
"2","3",190476.174301961,18,50
"2","4east",284223.858577273,17,50
"2","4west",337004.7692,13,50
"2","5",376892.630125,4,50
"2","6",455669.9181625,4,50
"3","3",95.95512,18,50
"3","4east",116461.711725424,23,50
"3","4west",173819.940085714,18,50
"3","5",200272.337885714,4,50
"3","6",274342.083566667,4,50
"4east","4east",95.901643,15,50
"4east","4west",57422.6485186207,17,50
"4east","5",92999.56344,3,50
"4east","6",172755.75895,3,50
"4west","4west",176.725963,2,50
"4west","5",52697.3743009524,9,50
"4west","6",129357.66546875,8,50
"5","5",70.701802,9,50
"5","6",80112.73198,10,50
"6","6",93.399466,6,50
"1","1",505.679714,13,51
"1","2",305235.138629787,16,51
"1","3",244279.265853191,16,51
"1","4east",339381.511486364,16,51
"1","4west",389079.791064286,6,51
"1","5",390019.6485,1,51
"1","6",437325.89095,1,51
"2","2",67.363151,14,51
"2","3",190476.795142857,22,51
"2","4east",284224.156548148,21,51
"2","4west",336998.395466667,11,51
"2","5",376875.4276,1,51
"2","6",455649.74205,1,51
"3","3",95.95512,16,51
"3","4east",116459.226983607,24,51
"3","4west",173813.488509091,12,51
"3","5",200265.5863,1,51
"3","6",274313.73665,1,51
"4east","4east",95.901643,16,51
"4east","4west",57418.0368004545,13,51
"4east","5",92980.14237,1,51
"4east","6",172740.38085,1,51
"4west","4west",176.725963,2,51
"4west","5",52694.8857355556,9,51
"4west","6",129347.819871429,7,51
"5","5",70.701802,8,51
"5","6",80107.0909786956,8,51
"6","6",93.399466,6,51
"1","1",505.679714,12,52
"1","2",305262.357441176,19,52
"1","3",244301.236533333,16,52
"1","4east",339389.345291489,19,52
"1","4west",389087.307195455,12,52
"1","5",390008.38245,4,52
"1","6",437352.377377778,4,52
"2","2",67.363151,15,52
"2","3",190473.530649057,20,52
"2","4east",284225.341103704,21,52
"2","4west",337003.9292,14,52
"2","5",376892.630266667,4,52
"2","6",455677.335144444,4,52
"3","3",95.95512,15,52
"3","4east",116460.648563793,22,52
"3","4west",173816.624666667,14,52
"3","5",200271.7453,3,52
"3","6",274343.717466667,3,52
"4east","4east",95.901643,19,52
"4east","4west",57419.5758681481,16,52
"4east","5",93002.947808,4,52
"4east","6",172772.9790875,4,52
"4west","4west",176.725963,2,52
"4west","5",52691.6783168421,12,52
"4west","6",129373.198126316,11,52
"5","5",70.701802,8,52
"5","6",80117.6994752,12,52
"6","6",93.399466,5,52
"1","1",505.679714,14,53
"1","2",305248.84735,17,53
"1","3",244305.864730612,18,53
"1","4east",339386.053273333,17,53
"1","4west",389074.0358,10,53
"1","5",390007.40785,1,53
"1","6",437371.86734,2,53
"2","2",67.363151,14,53
"2","3",190474.490537778,16,53
"2","4east",284226.710334694,16,53
"2","4west",336979.050205263,10,53
"2","5",376925.9507,1,53
"2","6",455676.643375,1,53
"3","3",95.95512,15,53
"3","4east",116459.560728261,16,53
"3","4west",173800.249082609,14,53
"3","5",200269.774966667,2,53
"3","6",274357.48245,2,53
"4east","4east",95.901643,18,53
"4east","4west",57407.3640179167,14,53
"4east","5",92999.56344,2,53
"4east","6",172771.13705,2,53
"4west","5",52670.2076077778,6,53
"4west","6",129361.39592,6,53
"5","5",70.701802,9,53
"5","6",80110.9362266667,9,53
"6","6",93.399466,6,53
"1","1",505.679714,15,54
"1","2",305258.0035625,18,54
"1","3",244283.55607619,15,54
"1","4east",339384.633386275,18,54
"1","4west",389079.320725,11,54
"1","5",390008.86975,3,54
"1","6",437371.016375,2,54
"2","2",67.363151,13,54
"2","3",190476.384524444,16,54
"2","4east",284228.051146939,20,54
"2","4west",336993.776990476,12,54
"2","5",376909.2904125,3,54
"2","6",455687.68595,2,54
"3","3",95.95512,14,54
"3","4east",116462.684987273,21,54
"3","4west",173816.213891304,12,54
"3","5",200274.260075,3,54
"3","6",274346.546,2,54
"4east","4east",95.901643,18,54
"4east","4west",57408.4344704167,13,54
"4east","5",92981.38702,3,54
"4east","6",172725.3168,2,54
"4west","4west",176.725963,1,54
"4west","5",52721.92712,9,54
"4west","6",129376.543828571,7,54
"5","5",70.701802,11,54
"5","6",80109.8453306897,10,54
"6","6",93.399466,6,54
"1","1",505.679714,11,55
"1","2",305265.219162791,18,55
"1","3",244287.21696383,20,55
"1","4east",339384.079281395,17,55
"1","4west",389078.1309625,10,55
"2","2",67.363151,14,55
"2","3",190477.533452,20,55
"2","4east",284226.830391304,18,55
"2","4west",336980.337881818,15,55
"3","3",95.95512,14,55
"3","4east",116458.98025,24,55
"3","4west",173802.44242,16,55
"4east","4east",95.901643,18,55
"4east","4west",57407.4780954545,13,55
"4west","5",52666.581325,7,55
"4west","6",129324.312071429,4,55
"5","5",70.701802,5,55
"5","6",80109.849428,6,55
"6","6",93.399466,4,55
"1","1",505.679714,12,56
"1","2",305268.279915217,17,56
"1","3",244281.400178378,12,56
"1","4east",339385.5785,18,56
"1","4west",389074.0358,11,56
"1","5",390021.0886,1,56
"2","2",67.363151,15,56
"2","3",190473.778421739,18,56
"2","4east",284225.346530909,19,56
"2","4west",336980.337881818,12,56
"2","5",376875.4276,1,56
"3","3",95.95512,12,56
"3","4east",116462.216947917,18,56
"3","4west",173805.617390909,14,56
"3","5",200265.5863,1,56
"4east","4east",95.901643,17,56
"4east","4west",57407.6669134483,18,56
"4east","5",92980.14237,1,56
"4west","5",52680.7342308333,7,56
"4west","6",129321.993766667,4,56
"5","5",70.701802,8,56
"5","6",80107.3325286957,8,56
"6","6",93.399466,5,56
"1","1",505.679714,14,57
"1","2",305287.849983019,19,57
"1","3",244302.371835185,21,57
"1","4east",339384.691554167,17,57
"1","4west",389071.851713333,9,57
"1","5",390008.86975,1,57
"1","6",437371.016375,1,57
"2","2",67.363151,12,57
"2","3",190476.583432,20,57
"2","4east",284234.047230435,17,57
"2","4west",336977.27965,8,57
"2","5",376892.630125,1,57
"2","6",455709.7711,1,57
"3","3",95.95512,14,57
"3","4east",116458.663122807,25,57
"3","4west",173803.41255,9,57
"3","5",200287.7154,1,57
"3","6",274346.546,1,57
"4east","4east",95.901643,16,57
"4east","4west",57405.2233864706,9,57
"4east","5",92963.2106,1,57
"4east","6",172725.3168,1,57
"4west","5",52673.108634,6,57
"4west","6",129326.0508,5,57
"5","5",70.701802,8,57
"5","6",80110.4071171429,7,57
"6","6",93.399466,7,57
"1","1",505.679714,11,58
"1","2",305259.834805,16,58
"1","3",244303.796375,13,58
"1","4east",339386.250630233,16,58
"1","4west",389079.817205882,10,58
"2","2",67.363151,11,58
"2","3",190478.432772973,15,58
"2","4east",284230.578537255,20,58
"2","4west",336982.591315789,12,58
"3","3",95.95512,12,58
"3","4east",116461.446393617,17,58
"3","4west",173802.136063158,12,58
"4east","4east",95.901643,16,58
"4east","4west",57407.6669134483,17,58
"4west","5",52666.581325,6,58
"4west","6",129326.0508,4,58
"5","5",70.701802,6,58
"5","6",80112.8436568,10,58
"6","6",93.399466,6,58
"1","1",505.679714,13,59
"1","2",305269.501886364,14,59
"1","3",244284.765527027,12,59
"1","4east",339382.8372,14,59
"1","4west",389075.962935294,10,59
"2","2",67.363151,13,59
"2","3",190474.967294737,14,59
"2","4east",284225.396813333,16,59
"2","4west",336984.00776,12,59
"3","3",95.95512,11,59
"3","4east",116459.465280952,15,59
"3","4west",173803.41255,12,59
"4east","4east",95.901643,20,59
"4east","4west",57406.6668774074,14,59
"4west","5",52666.581325,5,59
"4west","6",129326.0508,5,59
"5","5",70.701802,6,59
"5","6",80109.8714757895,9,59
"6","6",93.399466,5,59
"1","1",505.679714,11,60
"1","2",305219.910510256,14,60
"1","3",244280.590775,14,60
"1","4east",339380.780182927,14,60
"1","4west",389071.851713333,8,60
"2","2",67.363151,12,60
"2","3",190471.929082051,16,60
"2","4east",284226.657039216,19,60
"2","4west",336993.701005882,10,60
"2","6",455676.643375,1,60
"3","3",95.95512,14,60
"3","4east",116461.116798148,21,60
"3","4west",173810.0504375,15,60
"3","5",200265.5863,1,60
"3","6",274348.998766667,2,60
"4east","4east",95.901643,17,60
"4east","4west",57417.0428308333,14,60
"4east","6",172763.448,1,60
"4west","5",52677.037503,6,60
"4west","6",129359.289190909,7,60
"5","5",70.701802,5,60
